business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,cat_list,unique_category,restaurant_type,has_wifi,has_parking,animal_friendly,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
opEZ5J3uyZS904kUVK7QSQ,Sheridan's Frozen Custard,5326 N Illinois St,Fairview Heights,IL,62208,38.5806671,-89.984424,3.5,34,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True'}","Ice Cream & Frozen Yogurt, Food",,"['Ice Cream & Frozen Yogurt', ' Food']",Food,Others,True,True,False,,,,,,,
JWfMeYHTvROqOkwJlcGFQw,Rally's,4527 W Main St,Belleville,IL,62226,38.5412776,-90.0237491,2.0,11,1,"{'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Caters': 'False', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'True', 'BikeParking': 'False', 'HasTV': 'True'}","Burgers, Restaurants, Fast Food","{'Monday': '10:0-4:0', 'Tuesday': '10:0-4:0', 'Wednesday': '10:0-4:0', 'Thursday': '10:0-4:0', 'Friday': '10:0-5:0', 'Saturday': '10:0-5:0', 'Sunday': '10:0-4:0'}","['Burgers', ' Restaurants', ' Fast Food']",Food,Fast Food,True,True,False,18.0,18.0,18.0,18.0,19.0,19.0,18.0
Tq1qcFHbURcncnR03YiUPQ,Luna Cafe,201 E Chain Of Rocks Rd,Granite City,IL,62040,38.761951,-90.0888117,2.5,7,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'False', 'GoodForKids': 'False', 'WiFi': ""u'free'""}","Restaurants, Cafes",,"['Restaurants', ' Cafes']",Food,Others,True,False,False,,,,,,,
cRW2jlN-NF3OsYKEpo1OWg,Primo's Italian Garage & Catering,2110 Troy Rd,Edwardsville,IL,62025,38.7903312208,-89.9506041035,3.0,10,0,"{'RestaurantsDelivery': 'None', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'None', 'HasTV': 'True'}","Italian, Restaurants","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-20:0'}","['Italian', ' Restaurants']",Food,Italian,False,False,False,5.0,5.0,5.0,5.0,5.0,5.0,4.0
lnqGqR4OL0iNJD4vm29TcQ,Rock Springs Park,1428 E 3rd St,O'Fallon,IL,62269,38.58872744,-89.886694774,4.0,6,1,,"Parks, Active Life, Kids Activities, Community Centers, Public Services & Government",,"['Parks', ' Active Life', ' Kids Activities', ' Community Centers', ' Public Services & Government']",Active Life,,False,False,False,,,,,,,
GozpOwhapQk6nrbN8Tuoig,Hendrickson Hair salon,26 Glen Ed Professional Park,Glen Carbon,IL,62034,38.779939,-89.978127,4.5,9,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True'}","Massage, Nail Salons, Beauty & Spas, Hair Salons","{'Monday': '9:0-18:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-17:0', 'Saturday': '8:0-15:0'}","['Massage', ' Nail Salons', ' Beauty & Spas', ' Hair Salons']",Others,,False,False,False,9.0,11.0,11.0,11.0,8.0,7.0,
nTuw1aT5_TvDEmfPkjdLMg,Denny's,737 W Hwy 50,O'fallon,IL,62269,38.5881807676,-89.9262110889,2.5,40,1,"{'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'GoodForMeal': ""{u'breakfast': True, u'brunch': True, u'lunch': True, u'dinner': None, u'latenight': True, u'dessert': None}"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Breakfast & Brunch, Diners, American (Traditional), Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","['Breakfast & Brunch', ' Diners', ' American (Traditional)', ' Restaurants']",Food,American,True,True,False,24.0,24.0,24.0,24.0,24.0,24.0,24.0
0-4Ce-n0hg0NLQ0rQADGzA,Batteries Plus Bulbs,513 Lincoln Hwy,Fairview Heights,IL,62208,38.592968,-89.978317,3.0,9,1,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Electronics, Electronics Repair, Mobile Phone Repair, Home Services, Shopping, IT Services & Computer Repair, Battery Stores, Local Services, Lighting Fixtures & Equipment","{'Monday': '0:0-0:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '9:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '10:0-17:0'}","['Electronics', ' Electronics Repair', ' Mobile Phone Repair', ' Home Services', ' Shopping', ' IT Services & Computer Repair', ' Battery Stores', ' Local Services', ' Lighting Fixtures & Equipment']",Shopping,,False,False,False,24.0,11.0,11.0,8.0,9.0,8.0,7.0
bOnhHJkuleHktXbfb9RQMA,Bollmeier Dental,2010 W Hwy 50,O Fallon,IL,62269,38.5931378796,-89.9656181071,4.5,9,1,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True'}","General Dentistry, Health & Medical, Dentists, Prosthodontists","{'Monday': '8:30-17:0', 'Tuesday': '7:30-15:30', 'Wednesday': '14:0-19:30', 'Thursday': '9:30-17:30'}","['General Dentistry', ' Health & Medical', ' Dentists', ' Prosthodontists']",Health & Medical,,False,False,False,9.0,8.0,4.0,8.0,,,
7lHSyLOLuW0glxvjcvtBJA,Nanny Lou's Kitchen,1926 W Main St,Belleville,IL,62226,38.5197864,-90.0063207,4.0,11,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'DogsAllowed': 'False', 'RestaurantsDelivery': 'False', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'False', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True'}","Coffee & Tea, Restaurants, Soup, Salad, Delis, Sandwiches, Food, Breakfast & Brunch","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0'}","['Coffee & Tea', ' Restaurants', ' Soup', ' Salad', ' Delis', ' Sandwiches', ' Food', ' Breakfast & Brunch']",Food,Others,True,True,False,8.0,8.0,8.0,8.0,8.0,8.0,
nyf7x_p-vhFWKWxxJJ98bw,Dollar Tree,10 Plaza Dr,Fairview Heights,IL,62208,38.597514,-89.992379,2.0,8,1,"{'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Discount Store, Shopping","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '10:0-20:0'}","['Discount Store', ' Shopping']",Shopping,,False,False,False,13.0,13.0,13.0,13.0,13.0,13.0,10.0
qMg7HD9AIgek8O1rH8oQzg,Dillard's,275 Saint Clair Sq,Fairview Heights,IL,62208,38.5965029,-89.9786136,3.0,9,1,"{'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True'}","Children's Clothing, Shopping, Women's Clothing, Men's Clothing, Department Stores, Fashion","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '12:0-18:0'}","[""Children's Clothing"", ' Shopping', "" Women's Clothing"", "" Men's Clothing"", ' Department Stores', ' Fashion']",Shopping,,False,True,False,24.0,9.0,9.0,9.0,9.0,9.0,6.0
PYyvoSD8h5qT720icHFhBQ,Faller Photography Group,100 E Park St,Edwardsville,IL,62025,38.8102528,-89.9551747,2.0,11,0,,"Event Planning & Services, Photographers","{'Monday': '12:0-18:0', 'Tuesday': '12:0-18:0', 'Thursday': '12:0-19:0', 'Friday': '12:30-17:0'}","['Event Planning & Services', ' Photographers']",Others,,False,False,False,6.0,6.0,,7.0,5.0,,
QehXrWbmkDyyFzpe8FdEhQ,Banfield Pet Hospital,1570 W US Hwy 50,O'fallon,IL,62269,38.5943778474,-89.9557877944,3.0,6,1,,"Pets, Veterinarians","{'Monday': '0:0-0:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '8:0-17:0'}","['Pets', ' Veterinarians']",Others,,False,False,False,24.0,11.0,11.0,11.0,11.0,11.0,9.0
ULrLpqX_xavxD27LjQVRHA,Bark Avenue,5711 Old Collinsville Rd,Fairview Heights,IL,62208,38.5816066,-89.9665994,3.5,9,1,,"Pet Sitting, Pet Services, Pets",,"['Pet Sitting', ' Pet Services', ' Pets']",Others,,False,False,False,,,,,,,
fRb3lfmmGIfyaSkLjRylWg,Country Pride Truckstop Restaurant,819 Edwardsville Rd,Troy,IL,62294,38.7335081054,-89.9099983103,3.5,7,1,"{'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Restaurants, American (Traditional)",,"['Restaurants', ' American (Traditional)']",Food,American,True,False,False,,,,,,,
FZ9OAVRvhDQ01LQBdoSkhg,Shop N Save,800 Carlyle Ave,Belleville,IL,62221,38.5161086,-89.9502349,2.5,5,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True'}","Food, Grocery","{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}","['Food', ' Grocery']",Food,Others,False,True,False,18.0,18.0,18.0,18.0,18.0,18.0,18.0
WyGTfyQLKBq1Gut5aRtWew,China Star,1240 Columbia Ctr,Columbia,IL,62236,38.4453536,-90.2205948,3.5,16,1,"{'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True'}","Restaurants, Chinese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:30', 'Sunday': '11:30-22:0'}","['Restaurants', ' Chinese']",Food,Chinese,False,False,False,11.0,11.0,11.0,11.0,11.0,10.0,11.0
X_V6MOX7gKk94TBUAF03JQ,The Wooden Nickel Pub & Grill,171 S Main St,Glen Carbon,IL,62034,38.7491234,-89.9805683,4.0,85,1,"{'GoodForKids': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'BYOB': 'False', 'WheelchairAccessible': 'True', 'HappyHour': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTableService': 'True', 'CoatCheck': 'False', 'Music': ""{u'dj': False, u'live': True, u'jukebox': True, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}"", 'RestaurantsDelivery': 'False', 'Corkage': 'False', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'Smoking': ""u'outdoor'"", 'RestaurantsPriceRange2': '2'}","Pubs, American (Traditional), Nightlife, Restaurants, Bars","{'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}","['Pubs', ' American (Traditional)', ' Nightlife', ' Restaurants', ' Bars']",Bars,American,True,True,False,,13.0,13.0,13.0,14.0,14.0,13.0
kpuI_5gk8P9PDdAAfTe3Zg,Alex's Pizza,711 W US 50,O'Fallon,IL,62269,38.5881373,-89.9244771,5.0,34,0,"{'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'WiFi': ""'no'"", 'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'False', 'NoiseLevel': ""'quiet'"", 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False'}","Pizza, Italian, Restaurants","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '16:0-20:0'}","['Pizza', ' Italian', ' Restaurants']",Food,Italian,True,False,False,9.0,9.0,9.0,9.0,9.0,9.0,4.0
UhNeXD7-v7wDZOqxNLgLXA,Asia Garden,1972 Vandalia St,Collinsville,IL,62234,38.6961307,-89.967975,4.0,54,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'beer_and_wine'"", 'HasTV': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'no'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}","Chinese, Japanese, Asian Fusion, Restaurants","{'Monday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:30'}","['Chinese', ' Japanese', ' Asian Fusion', ' Restaurants']",Food,Japanese,True,True,False,9.0,,9.0,9.0,9.0,9.0,9.0
M1-pZ02nty3nd6rLWBLJjw,Castelli's Restaurant at 255,3400 Fosterburg Rd,Alton,IL,62002,38.9220002,-90.1085443,4.0,107,1,"{'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","Nightlife, Italian, American (Traditional), Local Flavor, Restaurants, Bars","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}","['Nightlife', ' Italian', ' American (Traditional)', ' Local Flavor', ' Restaurants', ' Bars']",Bars,Italian,True,True,False,,10.0,10.0,10.0,11.0,11.0,10.0
KAaN6BSU2olNnYK_N-1MLg,International Oriental Food Market,805 Seibert Rd,Scott AFB,IL,62225,38.5476856,-89.8702966,3.5,9,0,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'BikeParking': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","International Grocery, Grocery, Food","{'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '10:0-16:0'}","['International Grocery', ' Grocery', ' Food']",Food,Others,False,False,False,,10.0,10.0,10.0,10.0,10.0,6.0
47JgDjnN6pKmQ9FrMt2bgQ,Natur-al-Nail,48 S 59th St,Belleville,IL,62223,38.5486289,-90.0358038,2.5,7,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'False', 'WiFi': ""u'free'"", 'BikeParking': 'True'}","Local Services, Beauty & Spas, Education, Community Service/Non-Profit, Tutoring Centers, Specialty Schools, Hair Salons, Nail Technicians, Nail Salons","{'Monday': '0:0-0:0', 'Tuesday': '7:0-12:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0'}","['Local Services', ' Beauty & Spas', ' Education', ' Community Service/Non-Profit', ' Tutoring Centers', ' Specialty Schools', ' Hair Salons', ' Nail Technicians', ' Nail Salons']",Others,,True,False,False,24.0,5.0,12.0,12.0,8.0,8.0,
fmlU1_s_2hAHHpXlCIXPVg,Decaro's,602 E 3rd St,Alton,IL,62002,38.8905235,-90.1768261,4.5,33,1,"{'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'None', 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': None, u'classy': None, u'upscale': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True'}","Restaurants, Pizza, Italian","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-20:0'}","['Restaurants', ' Pizza', ' Italian']",Food,Italian,False,True,False,11.0,11.0,11.0,11.0,12.0,12.0,10.0
HPZCMZW8ADX1Qgyul4cAcQ,Ark Animal Hospital,6718 Goshen Rd,Edwardsville,IL,62025,38.7807692,-89.948493,5.0,15,1,,"Pets, Veterinarians","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-14:0'}","['Pets', ' Veterinarians']",Others,,False,False,False,10.0,10.0,10.0,10.0,10.0,6.0,
tgcRdoi_n59qMqR3GP2GdQ,Ross Dress For Less,6610 Edwardsville Crossing Dr,Edwardsville,IL,62025,38.788267,-89.956338,2.5,5,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Fashion, Men's Clothing, Shopping, Home Decor, Department Stores, Discount Store, Women's Clothing, Home & Garden","{'Monday': '0:0-0:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-22:0'}","['Fashion', "" Men's Clothing"", ' Shopping', ' Home Decor', ' Department Stores', ' Discount Store', "" Women's Clothing"", ' Home & Garden']",Shopping,,False,False,False,24.0,13.0,13.0,13.0,13.0,13.0,13.0
l-0G0774U1vrZQXg_uanuA,Seafood By Crushed Velvet,121 E Main St,Belleville,IL,62220,38.5137897,-89.9818257,4.0,38,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'no'""}","Restaurants, Seafood, Food, Specialty Food, Caterers, Event Planning & Services","{'Thursday': '12:0-21:30', 'Friday': '12:0-21:30', 'Saturday': '12:0-21:30', 'Sunday': '12:0-18:0'}","['Restaurants', ' Seafood', ' Food', ' Specialty Food', ' Caterers', ' Event Planning & Services']",Food,Others,True,False,False,,,,8.0,8.0,8.0,6.0
x0yFzD8IYOMCOZ-i26_Krg,Kellerman Dental,"16 Junction Dr W, Ste 101",Glen Carbon,IL,62034,38.777911,-89.9571006,3.5,5,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","General Dentistry, Sleep Specialists, Health & Medical, Cosmetic Dentists, Dentists","{'Monday': '8:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-19:0', 'Thursday': '8:0-17:0', 'Friday': '7:0-13:0'}","['General Dentistry', ' Sleep Specialists', ' Health & Medical', ' Cosmetic Dentists', ' Dentists']",Health & Medical,,True,False,False,9.0,10.0,12.0,9.0,6.0,,
