business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,cat_list,unique_category,restaurant_type,has_wifi,has_parking,animal_friendly,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
7Joti_Lb2o_P8Cianem-fw,Bread of Life Community Deli,"1535 W Franklin Rd, Ste D",Meridian,ID,83642,43.604344,-116.412994,4.0,5,0,"{'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'Caters': 'True', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Salad, Sandwiches, Delis","{'Monday': '11:0-15:0', 'Tuesday': '11:0-15:0', 'Wednesday': '10:30-18:30', 'Thursday': '11:0-15:0', 'Friday': '11:0-15:0', 'Saturday': '11:0-15:0'}","['Restaurants', ' Salad', ' Sandwiches', ' Delis']",Food,Others,True,False,False,4.0,4.0,8.0,4.0,4.0,4.0,
tO9QasiWipDQ2ErZ0LlhOw,Wings Center,1875 Century Way,Boise,ID,83709,43.5868179,-116.2708835,3.0,6,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True'}","Event Planning & Services, Recreation Centers, Child Care & Day Care, Gymnastics, Playgrounds, Active Life, Party & Event Planning, Local Services","{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-21:0', 'Saturday': '10:0-21:0'}","['Event Planning & Services', ' Recreation Centers', ' Child Care & Day Care', ' Gymnastics', ' Playgrounds', ' Active Life', ' Party & Event Planning', ' Local Services']",Active Life,,False,False,False,13.0,13.0,13.0,13.0,14.0,11.0,
HfBbWcInRhJWJp9gJYXk4w,Los Betos,5220 W Fairview Ave,Boise,ID,83706,43.6189343,-116.2639863,2.5,49,0,"{'HasTV': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False'}","Restaurants, Mexican",,"['Restaurants', ' Mexican']",Food,Mexican,True,True,False,,,,,,,
Nz_FSXFlkWkd3sWWkQdLJA,Holiday Inn Boise Airport,2970 West Elder Street,Boise,ID,83705,43.5739352,-116.217681,3.0,48,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2'}","Caterers, Hotels & Travel, Venues & Event Spaces, Event Planning & Services, Hotels, Resorts","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","['Caterers', ' Hotels & Travel', ' Venues & Event Spaces', ' Event Planning & Services', ' Hotels', ' Resorts']",Hotels,,True,False,False,24.0,24.0,24.0,24.0,24.0,24.0,24.0
Q4-gXSZ6UWqR4lSHqfp7SQ,Record Exchange,1105 W Idaho St,Boise,ID,83702,43.6180482,-116.206799,4.0,73,1,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True'}","Books, Mags, Music & Video, Shopping, Music & DVDs","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-19:0'}","['Books', ' Mags', ' Music & Video', ' Shopping', ' Music & DVDs']",Shopping,,False,True,True,9.0,9.0,9.0,9.0,10.0,10.0,9.0
nNZfWtKVW2paw0glcFZ9NQ,Jos. A. Bank,"2847 N Eagle Rd, Ste 120",Meridian,ID,83646,43.6311577,-116.3549700379,3.0,6,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False'}","Formal Wear, Fashion, Men's Clothing, Plus Size Fashion, Shopping","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-18:0', 'Sunday': '12:0-17:0'}","['Formal Wear', ' Fashion', "" Men's Clothing"", ' Plus Size Fashion', ' Shopping']",Shopping,,False,False,False,8.0,8.0,8.0,8.0,8.0,7.0,5.0
v2enz9vhgPqhtVF5thymsQ,ToyTown Boise,"7960 W Rifleman St, Unit 110",Boise,ID,83704,43.6130481,-116.2812887,5.0,7,0,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Toy Stores, Shopping","{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0'}","['Toy Stores', ' Shopping']",Shopping,,False,False,False,24.0,9.0,9.0,9.0,9.0,9.0,
oWrI8Ghn6gfDvXR3PHeR9A,Jacksons Car Wash,1745 E Overland Rd,Meridian,ID,83642,43.5897802,-116.3726941,3.5,6,0,{'BusinessAcceptsCreditCards': 'True'},"Automotive, Car Wash",,"['Automotive', ' Car Wash']",Automotive,,False,False,False,,,,,,,
3hVopuq_BfUNLiAK2tGnSg,Bluebird Express Car Wash - Boise,8506 W Overland Rd,Boise,ID,83709,43.592179,-116.288483,5.0,13,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'""}","Car Wash, Automotive","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}","['Car Wash', ' Automotive']",Automotive,,True,False,False,14.0,14.0,11.0,14.0,14.0,14.0,14.0
w8VsjgNAcD-RQIAOGEkDsg,Customedica Pharmacy,149 W State St,Eagle,ID,83616,43.694843,-116.3558156,4.5,10,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Drugstores, Event Planning & Services, Flowers & Gifts, Arts & Crafts, Shopping, Cards & Stationery, Health & Medical, Vitamins & Supplements","{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-14:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-14:0'}","['Drugstores', ' Event Planning & Services', ' Flowers & Gifts', ' Arts & Crafts', ' Shopping', ' Cards & Stationery', ' Health & Medical', ' Vitamins & Supplements']",Shopping,,False,True,False,24.0,9.0,9.0,5.0,9.0,4.0,
tUfpWscvsljtGr3yMpOT5Q,Oxford Suites Boise,1426 S Entertainment Ave,Boise,ID,83709,43.5916659,-116.279426,4.5,116,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'True'}","Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","['Event Planning & Services', ' Hotels & Travel', ' Hotels']",Hotels,,True,False,True,24.0,24.0,24.0,24.0,24.0,24.0,24.0
XaWs5MYGHHDZ_GlG3rwSAA,The Renaissance at Hobble Creek,6240 N Park Meadow Way,Boise,ID,83713,43.662223,-116.344546,1.5,13,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Real Estate, Apartments, Home Services","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-17:0', 'Sunday': '12:0-17:0'}","['Real Estate', ' Apartments', ' Home Services']",Others,,False,False,False,9.0,9.0,9.0,9.0,9.0,7.0,5.0
t5-yexCcAQaxuPw6EZZwnw,Entreat,"2845 E Overland Rd, Ste 100",Meridian,ID,83642,43.5893890506,-116.3591022884,3.5,6,0,"{'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True'}","Cafes, Food, Restaurants, Bakeries",,"['Cafes', ' Food', ' Restaurants', ' Bakeries']",Food,Others,False,False,False,,,,,,,
9LIY71YSgPJD7YjYniXK8g,Bogus Basin Recreational Association Office,2600 N Bogus Basin Rd,Boise,ID,83702,43.6433973392,-116.2057847209,4.0,53,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'None', 'RestaurantsGoodForGroups': 'True'}","Ski Resorts, Local Services, Event Planning & Services, Nightlife, Hotels, Hotels & Travel, Community Service/Non-Profit, Child Care & Day Care, Bars","{'Monday': '8:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}","['Ski Resorts', ' Local Services', ' Event Planning & Services', ' Nightlife', ' Hotels', ' Hotels & Travel', ' Community Service/Non-Profit', ' Child Care & Day Care', ' Bars']",Bars,,True,False,False,9.0,8.0,8.0,8.0,8.0,9.0,9.0
YcFEenXI9G-KXcX9oxH3sQ,Cross Grain On The Go,"3201 W Airport Way, Ste 1000",Boise,ID,83705,43.5710257,-116.2187939,4.0,6,1,"{'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True'}","Bars, Nightlife, Airport Lounges, Beer Bar, American (Traditional), Restaurants",,"['Bars', ' Nightlife', ' Airport Lounges', ' Beer Bar', ' American (Traditional)', ' Restaurants']",Bars,American,False,False,False,,,,,,,
ENdpZ90Aw66Ke0p86CpWZA,B.B. Bridal,8637 W Franklin Rd,Boise,ID,83705,43.6048792,-116.2896576,5.0,21,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False'}","Bridal, Shopping","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-16:0'}","['Bridal', ' Shopping']",Shopping,,False,False,False,8.0,8.0,,8.0,8.0,8.0,5.0
APzVZaaj0-Aj_KOZqUCAtg,Meridian Library District,1326 W Cherry Ln,Meridian,ID,83642,43.619831,-116.40909,4.5,11,1,"{'WiFi': ""'free'""}","Libraries, Public Services & Government","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0', 'Sunday': '13:0-17:0'}","['Libraries', ' Public Services & Government']",Others,,True,False,False,24.0,8.0,10.0,8.0,8.0,7.0,4.0
-OmKadmtgMAOwjmtTaaATQ,The Nook,206 N 9th St,Boise,ID,83702,43.6172879284,-116.2035424318,4.0,12,1,"{'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'True', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'CoatCheck': 'False', 'BusinessAcceptsBitcoin': 'False', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'Smoking': ""u'no'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HappyHour': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'DogsAllowed': 'False', 'HasTV': 'True'}","Bars, Nightlife","{'Monday': '12:0-2:0', 'Tuesday': '12:0-2:0', 'Wednesday': '12:0-2:0', 'Thursday': '12:0-2:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-2:0'}","['Bars', ' Nightlife']",Bars,,True,True,False,14.0,14.0,14.0,14.0,14.0,14.0,14.0
iUKVzP_jilLIpGdOLgq1Pw,Forward Movement Training,232 S Cole Rd,Boise,ID,83709,43.602909608,-116.2739256726,4.5,8,1,"{'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}""}","Education, Public Services & Government, Professional Services, Legal Services, Adult Education, Specialty Schools, First Aid Classes, Firearm Training","{'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-18:0'}","['Education', ' Public Services & Government', ' Professional Services', ' Legal Services', ' Adult Education', ' Specialty Schools', ' First Aid Classes', ' Firearm Training']",Others,,True,True,False,,12.0,12.0,12.0,12.0,9.0,
Nm8bahGf75QNvtRTAMCuRA,Jake's Gluten Free Market & Bakery,12570 W Fairview Ave,Boise,ID,83713,43.6197068,-116.3384898,4.0,16,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Specialty Food, Food, Bakeries, Grocery, Health Markets","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}","['Specialty Food', ' Food', ' Bakeries', ' Grocery', ' Health Markets']",Food,Others,False,True,False,9.0,9.0,9.0,10.0,9.0,9.0,
dXTXpAK6IpeR8PLFY7D-AQ,Texas Roadhouse,3801 E Fairview Dr,Meridian,ID,83642,43.6191143,-116.347466,3.5,287,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'loud'"", 'WiFi': ""u'no'"", 'Caters': 'True', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'None', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False', 'RestaurantsDelivery': 'None'}","Barbeque, Steakhouses, Restaurants, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-22:0', 'Friday': '15:0-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-22:0'}","['Barbeque', ' Steakhouses', ' Restaurants', ' American (Traditional)']",Food,American,True,True,False,24.0,7.0,7.0,7.0,8.0,12.0,11.0
eFtK6N21KDkG16f9SG37FQ,Four Corners,1549 N Milwaukee St,Boise,ID,83704,43.6188668,-116.2852083,4.5,9,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False'}","IT Services & Computer Repair, Mobile Phone Repair, Local Services, Electronics Repair, Mobile Phone Accessories, Shopping, Computers","{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-19:0'}","['IT Services & Computer Repair', ' Mobile Phone Repair', ' Local Services', ' Electronics Repair', ' Mobile Phone Accessories', ' Shopping', ' Computers']",Shopping,,False,True,False,24.0,9.0,9.0,9.0,9.0,9.0,8.0
6iU5g238EGFa9wBwuixIWg,Chili's,3078 N Eagle Rd,Meridian,ID,83646,43.6330206,-116.353823,2.5,101,1,"{'RestaurantsReservations': 'False', 'Alcohol': ""'full_bar'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""'average'"", 'Caters': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'HappyHour': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'WiFi': ""'free'""}","Restaurants, American (Traditional), Bars, Nightlife, Tex-Mex","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}","['Restaurants', ' American (Traditional)', ' Bars', ' Nightlife', ' Tex-Mex']",Bars,American,True,True,False,11.0,11.0,11.0,11.0,12.0,12.0,11.0
UWDjZ6ljWGoyyv1pHrztMA,Moxie Java,1630 S Eagle Rd,Meridian,ID,83642,43.589934,-116.353948,3.0,5,0,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '3'}","Food, Coffee & Tea",,"['Food', ' Coffee & Tea']",Food,Others,False,False,False,,,,,,,
WhiszINYxORTqsd1q4AMIA,Pesto's Pizza Shop,7802 W Goddard Rd,Boise,ID,83704,43.6442076,-116.2790546,4.5,34,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'False', 'WheelchairAccessible': 'True', 'HasTV': 'True'}","Chicken Wings, Desserts, Pizza, Restaurants, Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-21:0'}","['Chicken Wings', ' Desserts', ' Pizza', ' Restaurants', ' Food']",Food,Fast Food,True,True,False,24.0,10.0,10.0,10.0,11.0,10.0,
HeZ8NeIVtHGqL7ArrmmtHg,High Desert Harley Davidson,2310 E Cinema Dr,Meridian,ID,83642,43.593112,-116.366108,4.0,53,1,"{'RestaurantsPriceRange2': '3', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'DriveThru': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False'}","Motorcycle Dealers, Fashion, Shopping, Motorcycle Repair, Leather Goods, Automotive","{'Monday': '0:0-0:0', 'Tuesday': '9:30-18:0', 'Wednesday': '9:30-18:0', 'Thursday': '9:30-18:0', 'Friday': '9:0-15:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}","['Motorcycle Dealers', ' Fashion', ' Shopping', ' Motorcycle Repair', ' Leather Goods', ' Automotive']",Automotive,,True,True,True,24.0,9.0,9.0,9.0,6.0,9.0,6.0
vyVdotDTzccqVwFeUhiicg,Rolling River Construction,,Boise,ID,83709,43.5516566,-116.2987901,4.0,5,1,,"Home Services, Roofing",,"['Home Services', ' Roofing']",Others,,False,False,False,,,,,,,
Cc2WkBGuXwTD5axRxcWHRw,Riverside Grill,2900 W Chinden Blvd,Boise,ID,83714,43.6196196,-116.2349316,3.5,33,1,"{'RestaurantsTakeOut': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'HasTV': 'True', 'Alcohol': ""'full_bar'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'NoiseLevel': ""'quiet'"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'WheelchairAccessible': 'True', 'BYOB': 'False'}","Restaurants, American (Traditional), American (New), Beer, Wine & Spirits, Breakfast & Brunch, Food","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}","['Restaurants', ' American (Traditional)', ' American (New)', ' Beer', ' Wine & Spirits', ' Breakfast & Brunch', ' Food']",Bars,American,True,False,False,16.0,16.0,16.0,16.0,16.0,16.0,16.0
izTharKlAOpbSB84anaZ9g,Chuck-A-Rama Buffet,7901 W Overland Rd,Boise,ID,83709,43.589781,-116.2804054,3.5,73,1,"{'OutdoorSeating': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Buffets, Restaurants","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}","['Buffets', ' Restaurants']",Food,Others,True,True,False,9.0,9.0,9.0,9.0,10.0,10.0,9.0
9p8jubtL2zBFxQazxXZfOA,Boise Oral Surgery & Dental Implant Center,7910 W Ustick Rd,Boise,ID,83704,43.6342081,-116.2808042,5.0,7,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True'}","Health & Medical, Oral Surgeons, Dentists","{'Monday': '0:0-0:0', 'Tuesday': '7:30-16:30', 'Wednesday': '7:30-12:0', 'Thursday': '7:30-16:30', 'Friday': '7:30-12:0'}","['Health & Medical', ' Oral Surgeons', ' Dentists']",Health & Medical,,False,False,False,24.0,9.0,5.0,9.0,5.0,,
