,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,cat_list,unique_category,restaurant_type,has_wifi,has_parking,animal_friendly,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
2573,ux2tOOtjzl-9yeQgTngeiQ,Santa Barbara Seamstress,"513 Garden St, Unit G",Santa Barbara,CA,93101,34.4202037,-119.692896,5.0,6,1,"{'DogsAllowed': 'True', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'ByAppointmentOnly': 'True'}","Shopping, Sewing & Alterations, Bespoke Clothing, Local Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","['Shopping', ' Sewing & Alterations', ' Bespoke Clothing', ' Local Services']",Shopping,,False,True,True,24.0,24.0,24.0,24.0,24.0,24.0,24.0
2574,uMOXbZw_PsrTRqvq0jhCEw,Hampstead Village,1100 State St,Santa Barbara,CA,93101,34.4226525,-119.7031736,4.0,6,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Fashion, Accessories, Adult, Shopping",,"['Fashion', ' Accessories', ' Adult', ' Shopping']",Shopping,,False,False,False,,,,,,,
2575,wsaU6mKSUgLnxhE2G2LGzg,Bank of America Financial Center,5892 Calle Real,Goleta,CA,93117,34.441705739,-119.827459941,2.5,9,1,,"Banks & Credit Unions, Financial Services","{'Monday': '0:0-0:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-14:0', 'Sunday': '9:0-14:0'}","['Banks & Credit Unions', ' Financial Services']",Others,,False,False,False,24.0,7.0,7.0,7.0,5.0,,5.0
2576,dGXnIfdT_8IJZbHF_-i-Sg,Brasil Stone,1233 De La Vina St,Santa Barbara,CA,93101,34.4218431,-119.7079663,2.5,11,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Home Services, Building Supplies, Hotels & Travel, Shopping, Cabinetry, Kitchen & Bath, Masonry/Concrete, Car Rental, Home & Garden, Countertop Installation","{'Monday': '0:0-0:0', 'Tuesday': '9:30-17:0', 'Wednesday': '9:30-17:0', 'Thursday': '9:30-17:0', 'Friday': '9:0-17:0', 'Saturday': '11:0-15:0'}","['Home Services', ' Building Supplies', ' Hotels & Travel', ' Shopping', ' Cabinetry', ' Kitchen & Bath', ' Masonry/Concrete', ' Car Rental', ' Home & Garden', ' Countertop Installation']",Shopping,,False,False,False,24.0,8.0,8.0,8.0,8.0,4.0,
2577,8STwsocW1ar2SeXPYTSeWQ,A and J Limousine,4067 State St,Santa Barbara,CA,93110,34.4399656,-119.7583375,4.5,17,1,,"Limos, Transportation, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","['Limos', ' Transportation', ' Hotels & Travel']",Others,,False,False,False,24.0,24.0,24.0,24.0,24.0,24.0,24.0
2578,h8DlM-VbvCNzpsTqihgUAw,Jack in the Box,501 N Milpas St,Santa Barbara,CA,93103,34.4262971,-119.6856795251,1.5,41,1,"{'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'loud'"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'DriveThru': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Fast Food, Mexican, Burgers, Tacos, Breakfast & Brunch","{'Monday': '6:0-2:0', 'Tuesday': '6:0-2:0', 'Wednesday': '6:0-2:0', 'Thursday': '6:0-2:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '6:0-2:0'}","['Restaurants', ' Fast Food', ' Mexican', ' Burgers', ' Tacos', ' Breakfast & Brunch']",Food,Fast Food,True,True,False,20.0,20.0,20.0,20.0,24.0,24.0,20.0
2579,On6suir7I_VW5z_RSEfpvA,Fine Heart Photography,,Santa Barbara,CA,93111,34.4630827,-119.8062912,5.0,9,1,{'BusinessAcceptsCreditCards': 'True'},"Event Planning & Services, Photography Stores & Services, Session Photography, Event Photography, Shopping, Photographers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","['Event Planning & Services', ' Photography Stores & Services', ' Session Photography', ' Event Photography', ' Shopping', ' Photographers']",Shopping,,False,False,False,24.0,24.0,24.0,24.0,24.0,24.0,24.0
2580,9Ekfby4OgzWs96RO8M4tnQ,Caje,1007 Casitas Pass Rd,Carpinteria,CA,93013,34.3957923,-119.5137476,4.5,5,0,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1'}","Internet Cafes, Coffee & Tea, Food",,"['Internet Cafes', ' Coffee & Tea', ' Food']",Food,Others,True,False,False,,,,,,,
2581,66FvdwN4K2AN8gnAXEuxRg,Modern Bodywork - Steve Shepard,,Montecito,CA,93108,34.4366626,-119.6320753,5.0,12,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'AcceptsInsurance': 'False', 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True'}","Beauty & Spas, Massage, Reflexology, Pain Management, Doctors, Health & Medical, Prenatal/Perinatal Care, Massage Therapy","{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Thursday': '10:0-19:0'}","['Beauty & Spas', ' Massage', ' Reflexology', ' Pain Management', ' Doctors', ' Health & Medical', ' Prenatal/Perinatal Care', ' Massage Therapy']",Health & Medical,,False,True,False,24.0,9.0,,9.0,,,
2582,3l184FUd4XaPrBLFO3aYLg,Anthony Kastenek,32 E Sola St,Santa Barbara,CA,93101,34.4259483,-119.7059336,5.0,6,1,,"Personal Injury Law, Professional Services, Lawyers, General Litigation","{'Monday': '8:30-17:0', 'Tuesday': '8:30-17:0', 'Wednesday': '8:30-17:0', 'Thursday': '8:30-17:0', 'Friday': '8:30-17:0'}","['Personal Injury Law', ' Professional Services', ' Lawyers', ' General Litigation']",Others,,False,False,False,9.0,9.0,9.0,9.0,9.0,,
2583,fVVQCL4hQLNTus1pIXzXCg,"Sara Yegiyants, MD",2419 Castillo St,Santa Barbara,CA,93105,34.4310035786,-119.7251034,4.5,45,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'AcceptsInsurance': 'True'}","Doctors, Cosmetic Surgeons, Plastic Surgeons, Skin Care, Health & Medical, Beauty & Spas, Medical Spas","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}","['Doctors', ' Cosmetic Surgeons', ' Plastic Surgeons', ' Skin Care', ' Health & Medical', ' Beauty & Spas', ' Medical Spas']",Health & Medical,,True,True,False,8.0,8.0,8.0,8.0,8.0,,
2584,xnoeontD7V5krlmK8pk0JQ,Santa Barbara Wine Spa,"827 State St, Ste 30",Santa Barbara,CA,93101,34.420059,-119.70065,4.5,33,0,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Beauty & Spas, Day Spas","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-18:0'}","['Beauty & Spas', ' Day Spas']",Others,,False,True,False,11.0,11.0,11.0,11.0,11.0,9.0,8.0
2585,boTwyOpii_MfFwwo6gPp6w,Metropolitan Metro 4 Theatre,618 State St,Santa Barbara,CA,93101,34.4183674,-119.6970762,3.0,60,1,"{'GoodForKids': 'True', 'DogsAllowed': 'False'}","Cinema, Arts & Entertainment",,"['Cinema', ' Arts & Entertainment']",Arts & Entertainment,,False,False,False,,,,,,,
2586,RiOcLw__HPf_rTOTpYKnHQ,Meet Up Chinese Cuisine,2251 Las Positas Rd,Santa Barbara,CA,93105,34.4265297,-119.7344374,4.0,140,1,"{'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'beer_and_wine'"", 'BYOB': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{u'divey': True, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': None, u'romantic': None, u'classy': True, u'upscale': None}"", 'RestaurantsDelivery': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'Caters': 'True', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'Corkage': 'True', 'HappyHour': 'True'}","Szechuan, Chinese, Nightlife, Karaoke, Asian Fusion, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}","['Szechuan', ' Chinese', ' Nightlife', ' Karaoke', ' Asian Fusion', ' Restaurants']",Food,Chinese,True,True,False,11.0,11.0,11.0,11.0,11.0,11.0,11.0
2587,BQv7ntaOxs80FJAji2U9pg,Harry's Plaza Cafe,"3313 State St, Ste B",Santa Barbara,CA,93105,34.439317,-119.735834,3.5,337,1,"{'BYOBCorkage': ""'no'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'None', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False'}","Restaurants, Event Planning & Services, American (Traditional), Venues & Event Spaces","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}","['Restaurants', ' Event Planning & Services', ' American (Traditional)', ' Venues & Event Spaces']",Food,American,True,True,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2588,J1zTcnA7JiDcIKKuqK9UUA,Ibiza Hair Design,32 W Anapamu St,Santa Barbara,CA,93108,34.4226599,-119.7055595,5.0,10,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'ByAppointmentOnly': 'True'}","Skin Care, Tanning, Beauty & Spas, Hair Salons","{'Tuesday': '8:30-17:30', 'Wednesday': '8:30-17:30', 'Thursday': '8:30-17:30', 'Friday': '8:30-17:30', 'Saturday': '8:30-17:30'}","['Skin Care', ' Tanning', ' Beauty & Spas', ' Hair Salons']",Others,,False,True,False,,9.0,9.0,9.0,9.0,9.0,
2589,mR5RZLzurm_hRTfwywGnMQ,Quality Tree Care,2 El Camino Ratel,Goleta,CA,93117,34.4625107,-119.8337157,4.5,6,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Tree Services, Home Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","['Tree Services', ' Home Services']",Others,,False,False,False,24.0,24.0,24.0,24.0,24.0,24.0,24.0
2590,A2xvpEWUejqkUw5wxSlGCg,Big Brand Tire & Service - Goleta,6010 Hollister Ave,Goleta,CA,93117,34.4362948,-119.831179,4.0,393,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'WiFi': ""u'free'""}","Automotive, Oil Change Stations, Auto Repair, Tires","{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-17:0'}","['Automotive', ' Oil Change Stations', ' Auto Repair', ' Tires']",Automotive,,True,False,False,24.0,10.0,10.0,8.0,10.0,9.0,
2591,zcYvVetcWzj3nOE2VT2MIA,Gaspar Jewelers,1213 Coast Village Rd,Santa Barbara,CA,93108,34.4207935,-119.643998,5.0,5,0,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Jewelry, Shopping, Jewelry Repair, Local Services","{'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '11:0-17:0'}","['Jewelry', ' Shopping', ' Jewelry Repair', ' Local Services']",Shopping,,False,True,False,,7.0,7.0,7.0,7.0,6.0,
2592,OChxU7y0-FyI1f2XCD-Cvg,Coastal Dispensary - Santa Barbara,1019 Chapala St,Santa Barbara,CA,93101,34.420708,-119.704036,3.5,55,1,"{'RestaurantsTakeOut': 'None', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'None', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True'}","Shopping, Cannabis Dispensaries","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-20:0'}","['Shopping', ' Cannabis Dispensaries']",Shopping,,False,False,True,12.0,12.0,12.0,12.0,12.0,12.0,10.0
2593,cPeMh1pI5_8LN-YH37BMBQ,"Bruce R Bailey, MD","2428 Castillo St, Ste E, Cottage Health",Santa Barbara,CA,93105,34.4314505,-119.7249695,4.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Doctors, Health & Medical, Internal Medicine","{'Monday': '13:0-16:30', 'Tuesday': '13:0-16:30', 'Wednesday': '13:0-16:30', 'Thursday': '13:0-16:30'}","['Doctors', ' Health & Medical', ' Internal Medicine']",Health & Medical,,False,False,False,2.0,2.0,2.0,2.0,,,
2594,UOyCQ7fufo5CXAboi62aJQ,Cage,921 State St,Santa Barbara,CA,93101,34.4209384256,-119.7014106215,3.0,18,0,{'BusinessAcceptsCreditCards': 'True'},"Accessories, Jewelry, Fashion, Women's Clothing, Shopping","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-21:0'}","['Accessories', ' Jewelry', ' Fashion', "" Women's Clothing"", ' Shopping']",Shopping,,False,False,False,11.0,11.0,11.0,11.0,12.0,12.0,11.0
2595,KxTipxTtvRDOntfze34NPw,Ye Olde Butcher Shop,4317 State St,Santa Barbara,CA,93110,34.4402476,-119.766991,2.0,22,0,"{'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Alcohol': ""'none'"", 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Specialty Food, Delis, Restaurants, Food, Meat Shops",,"['Specialty Food', ' Delis', ' Restaurants', ' Food', ' Meat Shops']",Food,Others,False,True,False,,,,,,,
2596,r2fdec9HaVvYowiVUm7-pg,Sofa U Love,1227 State St,Santa Barbara,CA,93101,34.4239432,-119.7055459,4.5,20,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Local Services, Home & Garden, Shopping, Home Decor, Furniture Reupholstery, Furniture Stores","{'Monday': '0:0-0:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-17:0', 'Thursday': '11:0-17:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-17:0', 'Sunday': '11:0-17:0'}","['Local Services', ' Home & Garden', ' Shopping', ' Home Decor', ' Furniture Reupholstery', ' Furniture Stores']",Shopping,,False,True,False,24.0,6.0,6.0,6.0,6.0,6.0,6.0
2597,DViuFufL4PKhLVy9hVDTnQ,Callender's House of Glass,2928 De La Vina St,Santa Barbara,CA,93105,34.4381815,-119.7273892,4.0,15,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Auto Glass Services, Contractors, Hardware Stores, Automotive, Auto Parts & Supplies, Home Decor, Door Sales/Installation, Glass & Mirrors, Shopping, Windows Installation, Home Services, Home & Garden, Building Supplies","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '9:0-12:0'}","['Auto Glass Services', ' Contractors', ' Hardware Stores', ' Automotive', ' Auto Parts & Supplies', ' Home Decor', ' Door Sales/Installation', ' Glass & Mirrors', ' Shopping', ' Windows Installation', ' Home Services', ' Home & Garden', ' Building Supplies']",Automotive,,False,False,False,9.0,9.0,9.0,9.0,9.0,3.0,
2598,U8sk0rKTVFbp6tte1F6DJA,Fig Esthetics,,Santa Barbara,CA,93101,34.4190051794,-119.7091746371,4.5,9,1,"{'ByAppointmentOnly': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': False}"", 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False'}","Makeup Artists, Skin Care, Beauty & Spas, Estheticians, Eyelash Service","{'Monday': '7:0-9:30', 'Tuesday': '7:0-9:30', 'Wednesday': '7:0-9:30', 'Thursday': '7:0-9:30', 'Friday': '7:0-9:30', 'Saturday': '8:0-19:0', 'Sunday': '8:0-19:0'}","['Makeup Artists', ' Skin Care', ' Beauty & Spas', ' Estheticians', ' Eyelash Service']",Others,,True,True,False,1.0,1.0,1.0,1.0,1.0,11.0,11.0
2599,CZCzlptQEGzpoVgxca1V8g,Chicken Little,1236 State St,Santa Barbara,CA,93101,34.4243951,-119.7054164,4.0,59,1,"{'RestaurantsPriceRange2': '3', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Toy Stores, Maternity Wear, Children's Clothing, Fashion, Shopping, Baby Gear & Furniture","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:30-17:30'}","['Toy Stores', ' Maternity Wear', "" Children's Clothing"", ' Fashion', ' Shopping', ' Baby Gear & Furniture']",Shopping,,False,True,False,8.0,8.0,8.0,8.0,8.0,8.0,7.0
2600,HrsWLRW7sPxjeC_hDA0Diw,Santa Barbara's Wood Fired Pizza,2840 De La Vina St,Santa Barbara,CA,93105,34.4376229,-119.7262251,4.0,5,0,"{'Caters': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True'}","Food, Sandwiches, Food Delivery Services, Pizza, Restaurants, Italian","{'Monday': '0:0-0:0', 'Tuesday': '15:0-21:0', 'Wednesday': '15:0-21:0', 'Thursday': '12:0-17:45', 'Friday': '15:0-22:0', 'Saturday': '15:0-22:0', 'Sunday': '15:0-21:0'}","['Food', ' Sandwiches', ' Food Delivery Services', ' Pizza', ' Restaurants', ' Italian']",Food,Italian,True,True,False,24.0,6.0,6.0,4.0,7.0,7.0,6.0
2601,pKWxpYsS-z6D5FMKfOGuIA,Coach,808A State St,Santa Barbara,CA,93101,34.420153,-119.6995738,4.0,33,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Accessories, Outlet Stores, Fashion, Shopping, Leather Goods",,"['Accessories', ' Outlet Stores', ' Fashion', ' Shopping', ' Leather Goods']",Shopping,,False,True,False,,,,,,,
2602,qQuK8eM0MpLuU5CQHHNGBQ,Cal Coast Locksmith,"272 Orange Ave, Ste 1",Goleta,CA,93117,34.4343214,-119.8286304,4.5,22,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False'}","Keys & Locksmiths, Home Services","{'Monday': '8:30-17:30', 'Tuesday': '8:30-17:30', 'Wednesday': '8:30-17:30', 'Thursday': '8:30-17:30', 'Friday': '8:30-17:30', 'Saturday': '9:0-15:0'}","['Keys & Locksmiths', ' Home Services']",Others,,False,False,False,9.0,9.0,9.0,9.0,9.0,6.0,
2603,27zlxlmlQu9KBr5Vj4MGeg,Pickles & Swiss,"7060 Hollister Ave, Ste 102",Goleta,CA,93117,34.4311345106,-119.8742893905,4.5,790,1,"{'Caters': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'free'"", 'Alcohol': ""u'beer_and_wine'"", 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BYOB': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'HasTV': 'False', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'False'}","Delis, Sandwiches, American (New), Restaurants","{'Monday': '11:0-18:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}","['Delis', ' Sandwiches', ' American (New)', ' Restaurants']",Food,American,True,True,False,7.0,7.0,7.0,7.0,7.0,7.0,7.0
2604,3u5af9F_sRZHSg1GOTVssw,Sunglass Hut,801 State St,Santa Barbara,CA,93101,34.4195375,-119.6996149,3.0,12,1,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '4', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Eyewear & Opticians, Shopping","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-18:0'}","['Eyewear & Opticians', ' Shopping']",Shopping,,False,False,False,10.0,10.0,10.0,10.0,10.0,10.0,7.0
2605,B8doGW99Pao5BHlMHqQqfg,Unitarian Universalist Live Oak Congregation,820 N Fairview Ave,Goleta,CA,93117,34.4520941,-119.8301212,5.0,9,1,,"Religious Organizations, Churches",{'Sunday': '10:0-12:0'},"['Religious Organizations', ' Churches']",Others,,False,False,False,,,,,,,2.0
2606,8xKvHgbxmxW6zeadm74Njg,Karpeles Manuscript Library Museum,21 W Anapamu St,Santa Barbara,CA,93101,34.4225574,-119.7047959,4.0,12,1,{'GoodForKids': 'True'},"Arts & Entertainment, Museums","{'Wednesday': '12:0-16:0', 'Thursday': '12:0-16:0', 'Friday': '12:0-16:0', 'Saturday': '12:0-16:0', 'Sunday': '12:0-16:0'}","['Arts & Entertainment', ' Museums']",Arts & Entertainment,,False,False,False,,,4.0,4.0,4.0,4.0,4.0
