,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,cat_list,unique_category,restaurant_type,has_wifi,has_parking,animal_friendly,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
894,aiJg1ucX4IoeWFwKTNZcsA,Boston Market,3130 Kirkwood Hwy,Wilmington,DE,19808,39.736736417,-75.6228887942,3.0,10,1,"{'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'Ambience': 'None', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'BusinessParking': 'None', 'GoodForMeal': 'None', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True'}","Comfort Food, Restaurants, Event Planning & Services, Chicken Shop, Caterers, American (Traditional), Sandwiches","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}","['Comfort Food', ' Restaurants', ' Event Planning & Services', ' Chicken Shop', ' Caterers', ' American (Traditional)', ' Sandwiches']",Food,American,False,False,False,11.0,11.0,11.0,11.0,11.0,11.0,10.0
895,yfKe5Ne8oo4jEBXiZvr__g,Hak's Restaurant,1050 S Market St,Wilmington,DE,19801,39.7207602,-75.5550538,2.0,6,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'CoatCheck': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'False', 'Smoking': ""u'outdoor'"", 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'False'}","Sports Bars, Bars, Restaurants, Adult Entertainment, Nightlife","{'Monday': '18:0-1:0', 'Tuesday': '18:0-1:0', 'Wednesday': '18:0-1:0', 'Thursday': '18:0-1:0', 'Friday': '18:0-1:0', 'Saturday': '18:0-1:0', 'Sunday': '18:0-1:0'}","['Sports Bars', ' Bars', ' Restaurants', ' Adult Entertainment', ' Nightlife']",Bars,Others,True,True,False,7.0,7.0,7.0,7.0,7.0,7.0,7.0
896,kCLGWRjaMd1cVJEFUrJPnQ,Vogue Cleaners,2001 Delaware Ave,Wilmington,DE,19806,39.7608043,-75.5652645,2.5,8,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Dry Cleaning & Laundry, Laundry Services, Local Services",,"['Dry Cleaning & Laundry', ' Laundry Services', ' Local Services']",Others,,True,False,False,,,,,,,
897,rwPdi2Ept5LcVYIRUjj53Q,Angel's Restaurant,2222 Silverside Rd,Wilmington,DE,19810,39.803618,-75.508753,4.0,38,1,"{'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'NoiseLevel': ""'average'"", 'WiFi': ""'no'"", 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': None, 'brunch': True, 'breakfast': True}"", 'RestaurantsGoodForGroups': 'False', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}""}","Restaurants, Diners, American (Traditional)","{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-14:0'}","['Restaurants', ' Diners', ' American (Traditional)']",Food,American,True,True,False,13.0,13.0,13.0,13.0,13.0,13.0,7.0
898,BKVwN2btBPovpWis42Urlg,Kozy Korner Restaurant,906 N Union St,Wilmington,DE,19805,39.7535944,-75.569676,4.0,48,1,"{'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'HasTV': 'True'}","Breakfast & Brunch, Restaurants, Diners, Sandwiches","{'Monday': '6:30-14:0', 'Tuesday': '6:30-14:0', 'Wednesday': '6:30-14:0', 'Thursday': '6:30-14:0', 'Friday': '6:30-14:0', 'Saturday': '6:30-13:30', 'Sunday': '6:30-13:30'}","['Breakfast & Brunch', ' Restaurants', ' Diners', ' Sandwiches']",Food,Others,True,True,False,8.0,8.0,8.0,8.0,8.0,7.0,7.0
899,ILkejv2h-Gd7VAx0YIIVNQ,Goodwill Industries Of Delaware & Delaware County,4315 Kirkwood Hwy,Wilmington,DE,19808,39.7286647,-75.6510314,2.0,11,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Thrift Stores, Shopping",,"['Thrift Stores', ' Shopping']",Shopping,,False,False,False,,,,,,,
900,DZG3652AxmIUGmlF-hg3mw,Bertucci's Italian Restaurant,3610 Concord Pike,Wilmington,DE,19803,39.803707228,-75.5494406819,3.5,67,1,"{'BYOBCorkage': ""'no'"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'False', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}"", 'CoatCheck': 'False', 'BYOB': 'False'}","Pizza, Gluten-Free, Restaurants, Italian","{'Monday': '0:0-0:0', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:30'}","['Pizza', ' Gluten-Free', ' Restaurants', ' Italian']",Food,Italian,True,True,False,24.0,10.0,10.0,11.0,11.0,11.0,9.0
901,s0WWy0yhU4UtKF9rc4jaYg,Ice Cream Corral,"202 E 6th St, Ste A",New Castle,DE,19720,39.6648362,-75.5638552,2.5,5,0,"{'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True'}","Ice Cream & Frozen Yogurt, Food","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}","['Ice Cream & Frozen Yogurt', ' Food']",Food,Others,True,True,False,9.0,9.0,9.0,9.0,9.0,9.0,9.0
902,w0AZTj1_w6L8GxY_FfKI7A,RIV Athletics: Home of CrossFit Riverfront,512 Justison St,Wilmington,DE,19801,39.7350213,-75.5605603,4.0,7,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Gyms, Fitness & Instruction, Yoga, Active Life, Trainers, Cycling Classes, Boot Camps","{'Monday': '0:0-0:0', 'Tuesday': '5:0-20:0', 'Wednesday': '5:0-20:0', 'Thursday': '5:0-20:0', 'Friday': '5:0-18:30', 'Saturday': '10:0-11:0', 'Sunday': '10:0-11:0'}","['Gyms', ' Fitness & Instruction', ' Yoga', ' Active Life', ' Trainers', ' Cycling Classes', ' Boot Camps']",Active Life,,False,True,False,24.0,15.0,15.0,15.0,12.0,1.0,1.0
903,kqKbcOBx_HhstfNfKm7Zbg,Gentle Care Family Dentistry: Marieve Rodriguez DMD,"1021 Gilpin Ave, Ste 200",Wilmington,DE,19806,39.752771,-75.5546444,3.5,7,1,{'ByAppointmentOnly': 'True'},"Pediatric Dentists, Medical Centers, Dentists, General Dentistry, Cosmetic Dentists, Health & Medical","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0'}","['Pediatric Dentists', ' Medical Centers', ' Dentists', ' General Dentistry', ' Cosmetic Dentists', ' Health & Medical']",Health & Medical,,False,False,False,9.0,9.0,9.0,9.0,,,
904,Tw22AHwp0pSN4Fmq8hP8yg,High Tech Auto Body,107 Baltimore Ave,Wilmington,DE,19805,39.7383871,-75.5891926,5.0,9,1,{'BusinessAcceptsCreditCards': 'True'},"Automotive, Auto Detailing, Body Shops","{'Monday': '8:0-17:30', 'Tuesday': '8:0-17:30', 'Wednesday': '8:0-17:30', 'Thursday': '8:0-17:30', 'Friday': '8:0-17:0'}","['Automotive', ' Auto Detailing', ' Body Shops']",Automotive,,False,False,False,8.0,8.0,8.0,8.0,9.0,,
905,YtTkFHCnkEweqTYjHZcq2g,Ed Oliver Golf Club,800 N DuPont Rd,Wilmington,DE,19807,39.7602034127,-75.5868343493,3.5,19,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True'}","Active Life, Golf","{'Monday': '6:30-20:30', 'Tuesday': '6:30-20:30', 'Wednesday': '6:30-20:30', 'Thursday': '6:30-20:30', 'Friday': '6:30-20:30', 'Saturday': '6:30-20:30', 'Sunday': '6:30-20:30'}","['Active Life', ' Golf']",Active Life,,False,False,False,14.0,14.0,14.0,14.0,14.0,14.0,14.0
906,QC4lCQveNciqjVr1UNsUdg,ADT Security Services,140 Quigley Blvd,New Castle,DE,19720,39.6875849914,-75.5711225993,1.0,9,1,{'BusinessAcceptsCreditCards': 'True'},"Professional Services, Home Services, Security Systems, Security Services, Home Automation, Fire Protection Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '7:0-21:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","['Professional Services', ' Home Services', ' Security Systems', ' Security Services', ' Home Automation', ' Fire Protection Services']",Others,,False,False,False,24.0,24.0,14.0,24.0,24.0,24.0,24.0
907,qMLVZclxhLvae9pGnqPVzg,Macy's,4747 Concord Pike,Wilmington,DE,19803,39.82298,-75.5450302,3.0,13,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'WheelchairAccessible': 'True'}","Kitchen & Bath, Women's Clothing, Fashion, Furniture Stores, Home & Garden, Department Stores, Men's Clothing, Shoe Stores, Shopping","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-19:0'}","['Kitchen & Bath', "" Women's Clothing"", ' Fashion', ' Furniture Stores', ' Home & Garden', ' Department Stores', "" Men's Clothing"", ' Shoe Stores', ' Shopping']",Shopping,,False,True,False,9.0,9.0,9.0,9.0,10.0,10.0,8.0
908,pOQGEGN_UrH8rtKea0WKRA,Tropical Smoothie Cafe,4742 Limestone Rd,Wilmington,DE,19808,39.7403722,-75.6915508,4.0,26,1,"{'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Juice Bars & Smoothies, Sandwiches, Cafes, Wraps, Breakfast & Brunch, Food, Restaurants, Internet Cafes","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '9:0-19:0'}","['Juice Bars & Smoothies', ' Sandwiches', ' Cafes', ' Wraps', ' Breakfast & Brunch', ' Food', ' Restaurants', ' Internet Cafes']",Food,Others,False,False,False,14.0,14.0,14.0,11.0,14.0,14.0,10.0
909,UgdwL5wCdaFe84wmXmwaFg,Minato Japanese Restaurant,101 W 8th St,Wilmington,DE,19801,39.7438508,-75.5499494,3.0,9,1,"{'WiFi': ""u'no'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'GoodForKids': 'False', 'BikeParking': 'False', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Japanese","{'Monday': '11:0-18:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0'}","['Restaurants', ' Japanese']",Food,Japanese,True,True,False,7.0,7.0,7.0,7.0,7.0,7.0,
910,Er7z9IDGqWO4O2sA2eIegg,Sprouts Farmers Market,4801 Concord Pike,Wilmington,DE,19803,39.825863,-75.54328,4.0,20,1,"{'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Specialty Food, Health Markets, Organic Stores, Farmers Market, Food, Meat Shops, Grocery","{'Monday': '0:0-0:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}","['Specialty Food', ' Health Markets', ' Organic Stores', ' Farmers Market', ' Food', ' Meat Shops', ' Grocery']",Food,Others,False,True,False,24.0,15.0,9.0,9.0,13.0,15.0,15.0
911,qdKCj1XsTCgTql1iuPB5lg,Marsh Road Diner,407 Marsh Rd,Wilmington,DE,19809,39.767645,-75.509123,3.5,92,1,"{'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True'}","Restaurants, Diners, Cafes, Breakfast & Brunch",,"['Restaurants', ' Diners', ' Cafes', ' Breakfast & Brunch']",Food,Others,True,True,False,,,,,,,
912,FUfijwpWT0dVAPMdXvgVLg,Art Fitness,2807 Concord Pike,Wilmington,DE,19803,39.7981364,-75.5472721,5.0,6,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Health & Medical, Trainers, Nutritionists, Weight Loss Centers, Fitness & Instruction, Active Life","{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-19:0'}","['Health & Medical', ' Trainers', ' Nutritionists', ' Weight Loss Centers', ' Fitness & Instruction', ' Active Life']",Active Life,,False,True,False,11.0,11.0,11.0,11.0,11.0,11.0,
913,a-YvWwzkAd-w6VWsW0sEhQ,Jimmy John's,"824 N Market St, Ste 105",Wilmington,DE,19801,39.7440486,-75.5483207,3.0,15,1,"{'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': 'None', 'Ambience': 'None', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BusinessParking': 'None', 'WiFi': ""u'no'"", 'HappyHour': 'False'}","Restaurants, Food, Fast Food, Sandwiches, Food Delivery Services, Delis","{'Monday': '10:30-16:0', 'Tuesday': '10:30-16:0', 'Wednesday': '10:30-16:0', 'Thursday': '10:30-16:0', 'Friday': '10:30-16:0'}","['Restaurants', ' Food', ' Fast Food', ' Sandwiches', ' Food Delivery Services', ' Delis']",Food,Fast Food,True,False,False,6.0,6.0,6.0,6.0,6.0,,
914,jl3tKR0QHIrfitCPqYw8Yw,Mr Royal Touch Mobile Detailing & Presure washing,,Claymont,DE,19703,39.8006685,-75.4596404,4.5,14,1,"{'ByAppointmentOnly': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True'}","Body Shops, Oil Change Stations, Car Wash, Gutter Services, Auto Detailing, Automotive, Pressure Washers, Home Services","{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-12:0'}","['Body Shops', ' Oil Change Stations', ' Car Wash', ' Gutter Services', ' Auto Detailing', ' Automotive', ' Pressure Washers', ' Home Services']",Automotive,,True,False,False,24.0,10.0,10.0,10.0,10.0,4.0,
915,Jmk_N22L1iQ6-EZIlexqag,La Tlaxquenita,218 New Castle Ave,New Castle,DE,19720,39.6865751,-75.5561567,5.0,7,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': 'None', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BikeParking': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True'}","Restaurants, Food, Convenience Stores, Mexican",,"['Restaurants', ' Food', ' Convenience Stores', ' Mexican']",Food,Mexican,False,False,False,,,,,,,
916,qRB4CzTnQy6iOO4D1FT4kg,Two Cousins Pizza,7460 Lancaster Pike,Hockessin,DE,19707,39.78911,-75.6987935,3.0,60,1,"{'HasTV': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'beer_and_wine'"", 'Caters': 'True', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'OutdoorSeating': 'False'}","Pizza, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}","['Pizza', ' Restaurants']",Food,Fast Food,True,True,False,11.0,11.0,11.0,11.0,12.0,12.0,11.0
917,Yh0HF45_lVXa6gSSKsJY1w,Jimmy John's,1111 Churchmans Rd,Newark,DE,19713,39.689916,-75.6590954,3.0,16,1,"{'BikeParking': 'True', 'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': 'None', 'Ambience': 'None', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': None}"", 'WheelchairAccessible': 'True', 'HappyHour': 'False', 'WiFi': ""u'no'"", 'DriveThru': 'True', 'HasTV': 'True'}","Delis, Fast Food, Sandwiches, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}","['Delis', ' Fast Food', ' Sandwiches', ' Restaurants']",Food,Fast Food,True,True,False,11.0,11.0,11.0,11.0,11.0,11.0,11.0
918,Iwm5cr62laKhSFRyvfEIcg,Squeaky Clean & Dry,7 Eynon Ct,Hockessin,DE,19707,39.784128,-75.719714,4.5,6,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Carpeting, Damage Restoration, Home Services, Local Services, Carpet Cleaning","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}","['Carpeting', ' Damage Restoration', ' Home Services', ' Local Services', ' Carpet Cleaning']",Others,,False,False,False,8.0,8.0,8.0,8.0,8.0,,
919,JCXcdCGpqIRXEGzhPukdsg,Porto-Fino Pizza & Restaurant,730 Ferry Cut Off St,New Castle,DE,19720,39.6638261,-75.5679228,4.0,38,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'Caters': 'False', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Italian, Restaurants, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '0:0-22:0'}","['Italian', ' Restaurants', ' Pizza']",Food,Italian,True,False,False,11.0,12.0,12.0,12.0,12.0,12.0,22.0
920,XRUhtv4KCrcaT7M2cOkWyA,Bliss Unisex Day Spa & Salon,1933 Kirkwood Hwy,Newark,DE,19711,39.702668,-75.6974259,2.5,12,0,"{'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False'}","Hair Salons, Massage, Day Spas, Beauty & Spas","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}","['Hair Salons', ' Massage', ' Day Spas', ' Beauty & Spas']",Others,,False,False,False,10.0,10.0,10.0,10.0,8.0,9.0,6.0
921,w5h6UnAa-EYxPPFUKRJNKQ,Walgreens,802 Philadelphia Pike,Wilmington,DE,19809,39.7721319491,-75.4966424965,1.5,12,1,"{'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'DriveThru': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False'}","Cosmetics & Beauty Supply, Photography Stores & Services, Shopping, Drugstores, Beauty & Spas, Food, Convenience Stores","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}","['Cosmetics & Beauty Supply', ' Photography Stores & Services', ' Shopping', ' Drugstores', ' Beauty & Spas', ' Food', ' Convenience Stores']",Shopping,Others,False,True,False,14.0,14.0,14.0,14.0,14.0,14.0,14.0
